1100	500	blo	1	1.0	0
1150	500	blo	1	1.0	0
1200	500	blo	1	1.0	0
1250	500	blo	1	1.0	0
1300	500	blo	1	1.0	0
1350	500	blo	1	1.0	0
1400	500	blo	1	1.0	0
1450	500	blo	1	1.0	0
1400	550	blo	1	1.0	0
1450	550	blo	1	1.0	0
1400	600	blo	1	1.0	0
1300	850	blo	1	1.0	0
1350	850	blo	1	1.0	0
1400	850	blo	1	1.0	0
1450	850	blo	1	1.0	0
1500	850	blo	1	1.0	0
1550	850	blo	1	1.0	0
1600	850	blo	1	1.0	0
1500	500	blo	1	1.0	0
1550	500	blo	1	1.0	0
1600	500	blo	1	1.0	0
1650	500	blo	1	1.0	0
1700	500	blo	1	1.0	0
1750	500	blo	1	1.0	0
1700	850	blo	1	1.0	0
1650	850	blo	1	1.0	0
1800	500	blo	1	1.0	0
2550	500	blo	1	1.0	0
2600	500	blo	1	1.0	0
2650	500	blo	1	1.0	0
2700	500	blo	1	1.0	0
2550	850	blo	1	1.0	0
2600	850	blo	1	1.0	0
2650	850	blo	1	1.0	0
2700	850	blo	1	1.0	0
2750	850	blo	1	1.0	0
2750	500	blo	1	1.0	0
2650	550	blo	1	1.0	0
2700	600	blo	1	1.0	0
2750	650	blo	1	1.0	0
2800	500	blo	1	1.0	0
2850	500	blo	1	1.0	0
2900	500	blo	1	1.0	0
2800	850	blo	1	1.0	0
2850	850	blo	1	1.0	0
2900	850	blo	1	1.0	0
2950	850	blo	1	1.0	0
2950	500	blo	1	1.0	0
3000	500	blo	1	1.0	0
3050	500	blo	1	1.0	0
3100	500	blo	1	1.0	0
3150	500	blo	1	1.0	0
3200	500	blo	1	1.0	0
3000	850	blo	1	1.0	0
3050	850	blo	1	1.0	0
3100	850	blo	1	1.0	0
3150	850	blo	1	1.0	0
3200	850	blo	1	1.0	0
3150	800	blo	1	1.0	0
3100	750	blo	1	1.0	0
3050	700	blo	1	1.0	0
3250	850	blo	1	1.0	0
3300	850	blo	1	1.0	0
3350	850	blo	1	1.0	0
3400	850	blo	1	1.0	0
3450	850	blo	1	1.0	0
3250	500	blo	1	1.0	0
3300	500	blo	1	1.0	0
3350	500	blo	1	1.0	0
3400	500	blo	1	1.0	0
3450	500	blo	1	1.0	0
3450	550	blo	2	1.5	0
3450	600	blo	2	1.5	0
3450	650	blo	2	1.5	0
3450	700	blo	2	1.5	0
3450	750	blo	2	1.5	0
3450	800	blo	2	1.5	0
3500	500	blo	1	1.0	0
3550	550	blo	1	1.0	0
3600	550	blo	1	1.0	0
3600	600	blo	1	1.0	0
3650	600	blo	1	1.0	0
3650	650	blo	1	1.0	0
3700	650	blo	1	1.0	0
3700	700	blo	1	1.0	0
3750	700	blo	1	1.0	0
3750	750	blo	1	1.0	0
3800	750	blo	1	1.0	0
3500	900	blo	1	1.0	0
3500	950	blo	1	1.0	0
3550	950	blo	1	1.0	0
3550	1000	blo	1	1.0	0
3600	1000	blo	1	1.0	0
3600	1050	blo	1	1.0	0
3650	1050	blo	1	1.0	0
3650	1100	blo	1	1.0	0
3700	1100	blo	1	1.0	0
3700	1150	blo	1	1.0	0
3750	1150	blo	1	1.0	0
3750	1200	blo	1	1.0	0
3800	1200	blo	1	1.0	0
3800	800	blo	1	1.0	0
3850	800	blo	1	1.0	0
3850	850	blo	1	1.0	0
3900	850	blo	1	1.0	0
3900	900	blo	1	1.0	0
3950	900	blo	1	1.0	0
3950	950	blo	1	1.0	0
4000	950	blo	1	1.0	0
3800	1250	blo	1	1.0	0
3850	1250	blo	1	1.0	0
3850	1300	blo	1	1.0	0
3900	1300	blo	1	1.0	0
3950	1300	blo	1	1.0	0
4000	1300	blo	1	1.0	0
4050	1300	blo	1	1.0	0
4100	1300	blo	1	1.0	0
4150	1300	blo	1	1.0	0
4050	950	blo	1	1.0	0
4100	950	blo	1	1.0	0
4150	950	blo	1	1.0	0
4200	950	blo	1	1.0	0
4250	950	blo	1	1.0	0
4300	950	blo	1	1.0	0
4200	1300	blo	1	1.0	0
4250	1300	blo	1	1.0	0
4300	1300	blo	1	1.0	0
4350	1300	blo	1	1.0	0
4350	950	blo	1	1.0	0
4400	950	blo	1	1.0	0
4950	1000	blo	1	1.0	0
5000	1000	blo	1	1.0	0
5050	1000	blo	1	1.0	0
5100	1000	blo	1	1.0	0
5150	1000	blo	1	1.0	0
5200	1000	blo	1	1.0	0
4950	700	blo	1	1.0	0
5000	700	blo	1	1.0	0
5050	700	blo	1	1.0	0
5100	700	blo	1	1.0	0
5150	700	blo	1	1.0	0
5200	700	blo	1	1.0	0
5250	700	blo	1	1.0	0
4850	700	blo	1	1.0	0
4900	700	blo	1	1.0	0
5300	700	blo	1	1.0	0
5750	700	blo	1	1.0	0
5800	700	blo	1	1.0	0
5850	700	blo	1	1.0	0
5900	700	blo	1	1.0	0
5950	700	blo	1	1.0	0
5850	1000	blo	1	1.0	0
5900	1000	blo	1	1.0	0
5950	1000	blo	1	1.0	0
6000	700	blo	1	1.0	0
6050	700	blo	1	1.0	0
6100	700	blo	1	1.0	0
6450	700	blo	1	1.0	0
6500	700	blo	1	1.0	0
6500	650	blo	1	1.0	0
6550	650	blo	1	1.0	0
6550	600	blo	1	1.0	0
6600	600	blo	1	1.0	0
6650	600	blo	1	1.0	0
6450	1000	blo	1	1.0	0
6500	1000	blo	1	1.0	0
6500	1050	blo	1	1.0	0
6550	1050	blo	1	1.0	0
6550	1100	blo	1	1.0	0
6600	1100	blo	1	1.0	0
6650	1100	blo	1	1.0	0
6700	1100	blo	1	1.0	0
6750	1100	blo	1	1.0	0
6800	1100	blo	1	1.0	0
6850	1100	blo	1	1.0	0
6900	1100	blo	1	1.0	0
6900	1050	blo	1	1.0	0
6950	1000	blo	1	1.0	0
6950	950	blo	1	1.0	0
6950	900	blo	1	1.0	0
6950	850	blo	1	1.0	0
6950	800	blo	1	1.0	0
6700	600	blo	1	1.0	0
6750	600	blo	1	1.0	0
6800	600	blo	1	1.0	0
6850	600	blo	1	1.0	0
6850	650	blo	1	1.0	0
6900	700	blo	1	1.0	0
6900	750	blo	1	1.0	0
6950	750	blo	1	1.0	0
6900	950	blo	1	1.0	0
6850	950	blo	1	1.0	0
6800	950	blo	1	1.0	0
6750	950	blo	1	1.0	0
6880	896	key	1	1.0	3
6752	896	diamond	1	1.0	1
6720	896	diamond	1	1.0	1
6720	864	diamond	1	1.0	1
6688	864	diamond	1	1.0	1
6656	832	diamond	1	1.0	1
6240	928	diamond	1	1.0	1
6208	928	diamond	1	1.0	1
6208	960	diamond	1	1.0	1
6176	960	diamond	1	1.0	1
6176	992	diamond	1	1.0	1
6144	992	diamond	1	1.0	1
6112	992	diamond	1	1.0	1
6080	992	diamond	1	1.0	1
5472	928	diamond	1	1.0	1
5440	960	diamond	1	1.0	1
5408	960	diamond	1	1.0	1
5376	960	diamond	1	1.0	1
5344	960	diamond	1	1.0	1
4384	1248	diamond	1	1.0	1
4416	1248	diamond	1	1.0	1
4448	1248	diamond	1	1.0	1
4480	1248	diamond	1	1.0	1
4512	1216	diamond	1	1.0	1
4544	1216	diamond	1	1.0	1
4544	1184	diamond	1	1.0	1
4576	1152	diamond	1	1.0	1
4608	1152	diamond	1	1.0	1
4608	1120	diamond	1	1.0	1
3712	928	diamond	1	1.0	1
3744	960	diamond	1	1.0	1
3776	992	diamond	1	1.0	1
3808	1024	diamond	1	1.0	1
3776	1024	diamond	1	1.0	1
3744	1024	diamond	1	1.0	1
3808	992	diamond	1	1.0	1
3808	960	diamond	1	1.0	1
3680	896	diamond	1	1.0	1
3232	672	diamond	1	1.0	1
3264	704	diamond	1	1.0	1
3296	704	diamond	1	1.0	1
3328	704	diamond	1	1.0	1
3360	672	diamond	1	1.0	1
3040	800	diamond	1	1.0	1
3008	800	diamond	1	1.0	1
2976	800	diamond	1	1.0	1
2656	672	diamond	1	1.0	1
2656	640	diamond	1	1.0	1
2624	640	diamond	1	1.0	1
2944	640	diamond	1	1.0	1
2976	640	diamond	1	1.0	1
2976	608	diamond	1	1.0	1
3008	608	diamond	1	1.0	1
3040	608	diamond	1	1.0	1
3040	576	diamond	1	1.0	1
2550	900	skull	1	1.0	2
2550	950	skull	1	1.0	2
2550	1000	skull	1	1.0	2
2550	1050	skull	1	1.0	2
2550	1100	skull	1	1.0	2
2550	1150	skull	1	1.0	2
448	672	gold	1	1.0	1
480	672	gold	1	1.0	1
480	640	gold	1	1.0	1
512	640	gold	1	1.0	1
544	640	gold	1	1.0	1
576	640	gold	1	1.0	1
608	640	gold	1	1.0	1
960	768	gold	1	1.0	1
992	768	gold	1	1.0	1
1024	768	gold	1	1.0	1
1056	768	gold	1	1.0	1
1088	768	gold	1	1.0	1
1088	736	gold	1	1.0	1
1088	704	gold	1	1.0	1
1088	672	gold	1	1.0	1
1568	672	gold	1	1.0	1
1568	704	gold	1	1.0	1
1536	704	gold	1	1.0	1
1536	736	gold	1	1.0	1
1504	736	gold	1	1.0	1
160	192	doors	1	1.0	4
50	0	blo	1	1.0	0
100	0	blo	1	1.0	0
150	0	blo	1	1.0	0
200	0	blo	1	1.0	0
250	0	blo	1	1.0	0
1728	912	water	1	1.0	2
2304	912	water	1	1.0	2
4550	800	spk	1	1.0	5
4600	800	spk	1	1.0	5
2200	400	spk	1	1.0	5
2150	400	spk	1	1.0	5
2150	450	spk	1	1.0	5
2200	450	spk	1	1.0	5
